15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,437,403,0
15:58:46,564,452,0
15:58:46,1031,719,0
15:58:46,1148,1025,0
15:58:46,1056,1114,0
15:58:46,1001,1079,0
15:58:46,989,867,0
15:58:46,1213,753,0
15:58:46,1591,904,0
15:58:46,1676,1000,0
15:58:47,1470,936,0
15:58:47,913,692,0
15:58:47,861,506,0
15:58:47,1191,419,0
15:58:47,1711,644,0
15:58:47,1876,748,0
15:58:47,1915,639,0
15:58:47,1959,378,0
15:58:47,1932,356,0
15:58:47,1513,340,0
15:58:47,1219,231,0
15:58:47,1243,215,0
15:58:47,1571,360,0
15:58:47,1879,656,0
15:58:47,1879,655,0
15:58:47,2016,293,0
15:58:47,2238,250,0
15:58:47,2315,392,0
15:58:47,2208,449,0
15:58:47,2144,289,0
15:58:48,2180,213,0
15:58:48,2390,373,0
15:58:48,2345,497,0
15:58:48,1661,423,0
15:58:48,1538,342,0
15:58:48,2131,321,0
15:58:48,2547,434,0
15:58:48,2121,657,0
15:58:48,1513,658,0
15:58:48,1451,485,0
15:58:48,1668,387,0
15:58:48,1904,652,0
15:58:48,1909,754,0
15:58:48,1921,721,0
15:58:48,2056,645,0
15:58:48,2210,601,0
15:58:48,2218,597,1
15:58:48,2218,597,0
15:58:48,2218,597,0
15:58:48,2218,597,0
15:58:49,2218,597,0
15:58:49,2218,597,0
15:58:49,2218,597,0
15:58:49,2212,595,0
15:58:49,2099,583,0
15:58:49,1858,573,0
15:58:49,1816,567,0
15:58:49,1816,567,1
15:58:49,1816,567,0
15:58:49,1816,567,0
15:58:49,1816,567,0
15:58:49,1816,567,0
15:58:49,1816,567,0
15:58:49,1824,557,0
15:58:49,1836,530,0
15:58:49,1836,489,0
15:58:49,1806,445,0
15:58:49,1703,402,0
15:58:49,1554,394,0
15:58:49,1520,401,0
15:58:50,1520,401,0
15:58:50,1520,401,1
15:58:50,1520,401,0
15:58:50,1520,401,0
15:58:50,1520,401,0
15:58:50,1520,401,0
15:58:50,1520,401,0
15:58:50,1520,401,0
15:58:50,1515,408,0
15:58:50,1376,508,0
15:58:50,984,615,0
15:58:50,918,623,0
15:58:50,918,623,1
15:58:50,918,623,0
15:58:50,918,623,0
15:58:50,918,623,0
15:58:50,918,623,0
15:58:50,918,623,0
15:58:50,918,622,0
15:58:50,1130,576,0
15:58:50,1567,576,0
15:58:51,1637,576,0
15:58:51,1637,576,1
15:58:51,1637,576,0
15:58:51,1637,576,0
15:58:51,1637,576,0
15:58:51,1637,576,0
15:58:51,1637,576,0
15:58:51,1600,721,0
15:58:51,1458,1093,0
15:58:51,1419,1140,0
15:58:51,1346,1122,0
15:58:51,967,990,0
15:58:51,691,851,0
15:58:51,681,835,0
15:58:51,688,807,0
15:58:51,712,759,0
15:58:51,728,741,0
15:58:51,728,741,1
15:58:51,728,741,0
15:58:51,728,741,0
15:58:51,728,741,0
15:58:51,728,741,0
15:58:52,728,741,0
15:58:52,722,756,0
15:58:52,555,806,0
15:58:52,337,739,0
15:58:52,212,503,0
15:58:52,243,356,0
15:58:52,274,345,0
15:58:52,403,531,0
15:58:52,620,826,0
15:58:52,857,900,0
15:58:52,1074,809,0
15:58:52,1445,676,0
15:58:52,1750,551,0
15:58:52,1764,548,0
15:58:52,1769,547,0
15:58:52,1850,545,0
15:58:52,2081,561,0
15:58:52,2112,566,0
15:58:52,2070,584,0
15:58:53,1669,649,0
15:58:53,1123,807,0
15:58:53,934,1014,0
15:58:53,924,1083,0
15:58:53,924,1092,0
15:58:53,893,988,0
15:58:53,702,671,0
15:58:53,652,592,0
15:58:53,649,565,0
15:58:53,791,530,0
15:58:53,1174,487,0
15:58:53,1752,508,0
15:58:53,2172,541,0
15:58:53,2227,543,0
15:58:53,2193,567,0
15:58:53,2047,678,0
15:58:53,1807,848,0
15:58:53,1749,852,0
15:58:53,1592,661,0
15:58:54,1488,443,0
15:58:54,1461,411,0
15:58:54,1298,464,0
15:58:54,879,579,0
15:58:54,688,580,0
15:58:54,680,485,0
15:58:54,684,323,0
15:58:54,684,316,0
15:58:54,690,320,0
15:58:54,919,442,0
15:58:54,1448,602,0
15:58:54,1847,675,0
15:58:54,1856,676,0
15:58:54,1856,676,0
15:58:54,1763,621,0
15:58:54,1464,553,0
15:58:54,1007,608,0
15:58:54,839,655,0
15:58:54,822,647,0
15:58:54,756,571,0
15:58:55,707,507,0
15:58:55,653,454,0
15:58:55,652,444,0
15:58:55,683,390,0
15:58:55,771,295,0
15:58:55,777,289,1
15:58:55,777,289,0
15:58:55,777,289,0
15:58:55,777,289,0
15:58:55,777,289,0
15:58:55,805,285,0
15:58:55,827,283,0
15:58:55,1579,299,0
15:58:55,1622,301,1
15:58:55,1622,301,0
15:58:55,1622,301,0
15:58:55,1622,301,0
15:58:55,1629,299,0
15:58:55,1666,293,0
15:58:55,1712,293,0
15:58:55,1807,285,0
15:58:56,1891,275,0
15:58:56,1969,264,0
15:58:56,1974,264,1
15:58:56,1974,264,0
15:58:56,1974,264,0
15:58:56,1974,264,0
15:58:56,1974,264,0
